post_id,text,created_at,finbertptbr_prediction,gpt_prediction,real_sentiment
1825298439208382730,"small x ibov últimos 10 anos. 
o que melhor explica esse gap de 2022 pra cá?",2024-08-18T19:27:14.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825319248505536647,"juros pesando para small.
commodities ajudando ibov.",2024-08-18T20:49:56.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825320515851915480,"vish, alegria no amor, azar no jogo... ibov amanhã vai estar daquele jeito",2024-08-18T20:54:58.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825334925899305308,"você sabe o que é um 'externo desequilibrante""? 'um performador de segundos terços""? vc sabe "" quando o ibov pune""? e a magalu, aquele gramado? vc sabe o que é?",2024-08-18T21:52:14.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825382343000871002,saldo dos investidores em ibovespa futuro para 16 de agosto de 2024,2024-08-19T01:00:39.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825491313287950794,"você escuta os podcasts? ou só acompanha quando quer? se escutasse, ouviria que ele disse que tem algumas tranchas para tomar de ibov. chatão",2024-08-19T08:13:39.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825497402033181183,"ibov / mercado futuro de taxa de juro
não residente e institucional na compra.",2024-08-19T08:37:51.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825506872243495067,segurem o ibov !!!!!!!!!!!!,2024-08-19T09:15:29.000000Z,NEUTRAL,POSITIVE,POSITIVE
1825507655969910857,dólar e ibovespa hoje: o que esperar dos negócios na b3 nesta segunda,2024-08-19T09:18:36.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825525176026759256,"o ibovespa avança nesta segunda-feira, com os investidores analisando novas projeções para indicadores econômicos no brasil e à espera de falas do presidente do federal reserve no simpósio anual de jackson hole.
leia mais:",2024-08-19T10:28:13.000000Z,NEUTRAL,POSITIVE,POSITIVE
1825527779170943441,"are you serious?... check this out:
renault investe r$ 2 bilhões no pr;
lula3: recorde na bolsa e menor desemprego em dez anos;
ibovespa em alta pelo 8º pregão seguido, prox. máx. históricas (15/08);
brasil integra lista dos 15 maiores mercados globais de viagens.",2024-08-19T10:38:33.000000Z,POSITIVE,POSITIVE,POSITIVE
1825531619983171612,"ibovespa renova máxima histórica, cotado a 135.000.",2024-08-19T10:53:49.000000Z,POSITIVE,POSITIVE,POSITIVE
1825531830495322342,"ibovespa renova máxima com aval de vale e bradesco
o ibovespa subia nesta segunda-feira, renovando máxima histórica, com as ações de bradesco entre os destaques positivos após o goldman sachs elevar a recomendação para ""compra"", enquanto os papéis da vale eram também um suporte relevante com alta de mais de 1% na esteira do avanço do minério de ferro.
por volta de 10h40, o ibovespa ibov, referência do mercado acionário brasileiro, mostrava elevação de 0,63%, a 134.803,03 pontos, tendo chegado a 134.858,92 pontos na máxima até o momento, topo histórico intradia. o volume financeiro somava 2,14 bilhões de reais.",2024-08-19T10:54:39.000000Z,POSITIVE,POSITIVE,POSITIVE
1825533999022027123,ibov novo ath.. mas e em dolar??? ta faltando ainda,2024-08-19T11:03:16.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1825534430225588702,"conforme havia falado, o ibovespa cumpriu com a expectativa anterior - teste de topo - mantendo a tendência de alta, assim, fechando a semana com uma valorização significativa de +2,56%.",2024-08-19T11:04:59.000000Z,POSITIVE,POSITIVE,POSITIVE
1825534438664495555,"ao analisar o gráfico diário do ibovespa, é possível observar que na sexta-feira já houve uma leve pressão vendedora em topo mas nada que indique que o mercado irá corrigir. dado o movimento do gráfico 1d, é crucial monitorarmos o comportamento do mercado ao longo desta semana.",2024-08-19T11:05:01.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825540215970418714,você sabe que o ibov só dispara mesmo quando chega os otimistas corajosos,2024-08-19T11:27:59.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825540217056673889,efeito lula: ibovespa bate novo recorde e se aproxima dos 135 mil pontos,2024-08-19T11:27:59.000000Z,POSITIVE,POSITIVE,POSITIVE
1825544503840895337,"ibovespa tem 18 anos, o maximo que ja fez foi 2x, isso nao e um investimento e um prejuizo, no minimo ja teria que ter feito 5x ai vc olha a americana agora boa mesmo vai ser a bolsa do rj nao vou dar 5 anos pra ela quebrar de novo os ciclos sempre se repetem no rj",2024-08-19T11:45:01.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1825544643985154318,efeito lula: ibovespa bate novo recorde e se aproxima dos 135 mil pontos  via,2024-08-19T11:45:34.000000Z,POSITIVE,POSITIVE,POSITIVE
1825544951784186340,mercado eleva projeção para taxa selic em 2025; ibovespa abre em alta e mais notícias do mercado,2024-08-19T11:46:48.000000Z,POSITIVE,POSITIVE,POSITIVE
1825548203464573124,efeito lula: ibovespa bate novo recorde e ultrapassa os 135 mil pontos.,2024-08-19T11:59:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1825562889442541647,"sabe de nada inocente, ibovespa tá subindo pq a economia americana começa a da sinal que vai reduzir os juros, isso é só os gringos atrás de juros mais alto",2024-08-19T12:58:04.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825563378196091246,"ibovespa 160k em 2025?
só o covid foi capaz que interromper (retorno em seguida) clara tendência de alta do ibovespa que se iniciou em 2016!",2024-08-19T13:00:01.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825563582920339852,"ou seja, nao fez porra nehuma, quem investiu em ibovespa desde 2007 esta no zero a zero agora",2024-08-19T13:00:50.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1825564129526243826,"ibovespa  ultrapassa 135 mil pontos pela 1ª vez 
sem nenhum ganho em dólar desde 2005           
ibov quase 20 anos sem ganhos em moeda forte!
cuidado em só analisar dados nominais.",2024-08-19T13:03:00.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1825567054922977780,efeito lula: ibovespa bate recorde e ultrapassa os 135 mil pontos pela 1ª vez na história | brasil 247,2024-08-19T13:14:37.000000Z,POSITIVE,POSITIVE,POSITIVE
1825567791581364642,"imagina a correria nas redações para inventar um “fator externo” para esse recorde (e vai subir muito mais) do ibovespa, um “apesar de lula” e, nunca, jamais, um “graças à política econômica simples e genial de lula”.",2024-08-19T13:17:33.000000Z,NEUTRAL,NEGATIVE,POSITIVE
1825568407271678410,"mercadofinanceiro: ibovespa avança e atinge marca inédita dos 135 mil pontos, recuperando alta em 2024",2024-08-19T13:20:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1825572750670594220,"top 10 ações do ibovespa com os maiores retornos em julho 
fonte: quantum finance",2024-08-19T13:37:15.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1825573603569455397,"top 10 ações do ibovespa com os menores retornos em julho
fonte: quantum finance",2024-08-19T13:40:39.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825575174273376549,ibov subindo pelo décimo dia consecutivo e por onde andam aqueles políticos de twitter que criticavam o tal “mercado”???? tão lucrando na alta né!!!!,2024-08-19T13:46:53.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825575649303539945,"ibovespa dispara, ultrapassa 135 mil pontos pela 1ª vez e dólar cai em queda livre!",2024-08-19T13:48:47.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825576083208417661,ibov 142.700 quando?,2024-08-19T13:50:30.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1825578429896327422,só uma altinha da vale o ibov hj!!!!,2024-08-19T13:59:49.000000Z,NEUTRAL,POSITIVE,POSITIVE
1825578587568660685,ibovespa hoje: índice alcança marca inédita de 135 mil pontos; veja motivo,2024-08-19T14:00:27.000000Z,POSITIVE,POSITIVE,POSITIVE
1825581275476013491,"se vc tá com dor de corno vendo ibov nas máximas históricas, lembra que ainda restam quase 50% pra small caps.",2024-08-19T14:11:08.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1825582275578282092,"efeito lula: ibovespa bate recorde e ultrapassa os 135 mil pontos pela 1ª vez na história
por volta de 12h10, o ibovespa avançava 0,95%, a 135.230,66 pontos e o volume financeiro somava r$ 7,8 bilhões",2024-08-19T14:15:06.000000Z,POSITIVE,POSITIVE,POSITIVE
1825583571547074793,"o q houve no ibov ?
crash pra cima ?",2024-08-19T14:20:15.000000Z,NEGATIVE,NEUTRAL,POSITIVE
1825585488734073248,"""ainnn, mas o ibov em dólar é isso e aquilo"", diz no twitter o mega investidor que a carteira tem 5 ações da petrobras do lula! kkkk parece o cara q tem um celta 2011 financiado em 48 vezes e tá puto com o haddad por querer taxar offshore! kkkkkk",2024-08-19T14:27:52.000000Z,NEUTRAL,NEGATIVE,NEUTRAL
1825588539347615951,"ibovespa renova máxima histórica e ultrapassa 135 mil pontos
às 12h52, o indicador acumulava alta de 1,24%, aos 135.612 pontos. investidores operam a espera uma sinalização do início dos cortes dos juros nos estados unidos.",2024-08-19T14:40:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1825588587058049084,"o índice ibovespa ultrapassa a marca dos 135 mil pontos pela primeira vez na história!!!!
aguardando pacientemente a explicação do tal mercado.
efeito lula
faz o l",2024-08-19T14:40:11.000000Z,POSITIVE,POSITIVE,POSITIVE
1825588768382005450,"quais as 10 maiores posições do ""riza tavros long bias fim"" na última divulgação
no ano, o fundo está rendendo +19,8% vs +1,1% ibovespa
tem r$ 60m de pl e iniciou em jul/2022",2024-08-19T14:40:54.000000Z,POSITIVE,POSITIVE,NEUTRAL
1825590628295508189,"convenhamos, não bater o índice s&amp;p500 é ruim. mas não bater o ibovespa é patético.",2024-08-19T14:48:18.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1825590916574318852,ibovespa bateu 136k,2024-08-19T14:49:27.000000Z,POSITIVE,POSITIVE,POSITIVE
1825591237077881040,"ibovespa avança 1,60% a 136.064 pts; maior alta intradiária desde abr/2024",2024-08-19T14:50:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1825592879588245807,compre ibovespa e observe como seu patrimônio diminui progressivamente a cada ano em comparação ao dólar. apenas 262% para alcançar o ath... quem diria!,2024-08-19T14:57:15.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1825593094106132646,"""os ativos do ibovespa já estão preparados para a última explosão… essa é violentíssima"" 
se tem ultima explosão então está acontecendo, não ?
não fez sentido nenhum sua resposta pro cara com seu post ali de contexto.",2024-08-19T14:58:06.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825596455329083469,"recorde ibovespa 135 mil pontos, as empresas estão apresentando bons resultados em 2024. pib em alta, emprego em alta, salário em alta e consumo em alta.",2024-08-19T15:11:27.000000Z,POSITIVE,POSITIVE,POSITIVE
1825597426797060229,"economia: ibovespa chega pela primeira vez aos 136 mil pontos, em recorde histórico; dólar cai a r$ 5,37",2024-08-19T15:15:19.000000Z,POSITIVE,POSITIVE,POSITIVE
1825597977060082170,"ibovespa chega pela primeira vez aos 136 mil pontos, em recorde histórico; dólar cai a r$ 5,37 | economia | g1",2024-08-19T15:17:30.000000Z,POSITIVE,POSITIVE,POSITIVE
1825598745842794872,ibovespa inicia sessão em leve alta um dia após pânico nas bolsas globais,2024-08-19T15:20:33.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825600086707196055,"""faz o l"": ibovespa bate maior pontuação da história e redes brincam | revista fórum",2024-08-19T15:25:53.000000Z,POSITIVE,POSITIVE,POSITIVE
1825604305694634220,sobe mais ibovespa que está pouco…,2024-08-19T15:42:39.000000Z,POSITIVE,POSITIVE,POSITIVE
1825608235379994653,ibovespa é uma piada no momento.,2024-08-19T15:58:16.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1825608462761603556,"e seguimos com mais um dia triste para os que torcem contra o país: ibovespa passa dos 136 mil pontos e bate 𝐑𝐄𝐂𝐎𝐑𝐃𝐄 𝐇𝐈𝐒𝐓𝐎́𝐑𝐈𝐂𝐎. dólar cai a r$ 5,38.
𝐄𝐅𝐄𝐈𝐓𝐎 𝐋𝐔𝐋𝐀
cala a boca seu ladrão de jóias, aprenda com quem conhece como se deve governar. seu ladrão",2024-08-19T15:59:10.000000Z,NEGATIVE,NEGATIVE,POSITIVE
1825608695247765581,efeito lula: ibovespa bate recorde e ultrapassa os 135 mil pontos pela 1ª vez na história  via,2024-08-19T16:00:05.000000Z,POSITIVE,POSITIVE,POSITIVE
1825609049628635618,enquanto ibovespa não cai vou montando caixa né fazer o que,2024-08-19T16:01:30.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825609082134475257,quanto que vc ganhou com a alta da ibovespa ?,2024-08-19T16:01:38.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1825609753592213928,"efeito lula: o ibovespa atingiu a maior pontuação da história, um sinal claro de que a economia brasileira está esquentando. esse resultado tem muito a ver com as políticas do governo lula, que está ajudando a economia a se recuperar.",2024-08-19T16:04:18.000000Z,POSITIVE,POSITIVE,POSITIVE
1825614157695320089,"e seguimos com mais um dia triste para os que torcem contra o país: ibovespa passa dos 136 mil pontos e bate 𝐑𝐄𝐂𝐎𝐑𝐃𝐄 𝐇𝐈𝐒𝐓𝐎́𝐑𝐈𝐂𝐎. dólar cai a r$ 5,38.
𝐄𝐅𝐄𝐈𝐓𝐎 𝐋𝐔𝐋𝐀
chore alto gado kkkkkkkkkk",2024-08-19T16:21:48.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825614550445466010,"economia: l em recorde histórico, ibovespa chega pela 1ª vez aos 136 mil pontos; dólar tem forte queda e encosta em r$ 5,40",2024-08-19T16:23:21.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825615500426314149,"ibovespa 136 mil pontos. high histórico.
só que em reais.
em us$, que é como o investidor estrangeiro enxerga a bolsa, o ibovespa está 25 mil dólares, bem abaixo do high no 44 mil dólares.
by",2024-08-19T16:27:08.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1825616222391505180,"investidor estrangeiro 
ingressaram r$ 1,291 bilhão da b3 em 15/08, naquele dia o ibovespa fechou em alta de 0,63%.
em agosto o fluxo é positivo em r$ 4,057 bi, enquanto que no ano de 2024, a b3 acumula saldo negativo r$ 32,513 bi",2024-08-19T16:30:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1825618739263582440,"$ibov não sentiu o topo anterior e teve excelente continuidade, por hora acredito que a maior probabilidade seja de alta com descobrimento de topo.",2024-08-19T16:40:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1825622652717081012,"ibovespa está ""surfando"" a perna mais forte do movimento de alta -",2024-08-19T16:55:33.000000Z,POSITIVE,POSITIVE,POSITIVE
1825624051370570176,ibovespa bate recorde e chega a 136 mil pontos pela 1ª vez. dólar cai,2024-08-19T17:01:06.000000Z,POSITIVE,POSITIVE,POSITIVE
1825624459862241517,"em azul btc em reais, em amarelo ibov, últimos 30 dias",2024-08-19T17:02:44.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825624656285495581,mas tem coisa que vai andar menos que ibov,2024-08-19T17:03:31.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1825625459666858210,ibovespa bate recorde e chega a 136 mil pontos pela 1ª vez: dólar tem queda,2024-08-19T17:06:42.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825627885039743434,ibovespa bate recorde e chega a 136 mil pontos pela 1ª vez. dólar cai,2024-08-19T17:16:20.000000Z,POSITIVE,POSITIVE,POSITIVE
1825628803005296912,"vejanegócios | ibovespa avança 1,4% e fecha no maior nível da história",2024-08-19T17:19:59.000000Z,POSITIVE,POSITIVE,POSITIVE
1825630693084508615,você sabe o que é o indice ibovespa?,2024-08-19T17:27:30.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825633062123659528,"acabei de ver ibovespa fecha no maior patamar da história com cenário global e bc; dólar cai a r$ 5,41 - clique para ver também ☛",2024-08-19T17:36:55.000000Z,POSITIVE,POSITIVE,POSITIVE
1825633345700573569,"ibovespa sobe +1,36% e bate recorde histórico de fechamento - finance news",2024-08-19T17:38:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1825634080400019587,alguém poderia explicar praq serve a ibovespa?,2024-08-19T17:40:58.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1825634144069759142,"e porque, mesmo diante desse consenso, o  ibov só sobe ?",2024-08-19T17:41:13.000000Z,POSITIVE,NEUTRAL,POSITIVE
1825636533296312794,"esperando 30 dias para meu fundo resgatar… vai ibov, suba mais, nunca te pesi nada",2024-08-19T17:50:42.000000Z,NEUTRAL,POSITIVE,POSITIVE
1825637288887427393,ibovespa bate recorde e chega a 136 mil pontos pela 1ª vez. dólar cai,2024-08-19T17:53:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1825637461453844541,"notíciadevalor: pela primeira vez na história, o ibovespa, principal índice de ações da bolsa de valores brasileira, fechou acima de 135 mil pontos. a forte alta registrada foi puxada pela expectativa de corte de juros nos eua, e gustavo ferreira, do , tem mais detalhes.
 assista ao globonewsmais:",2024-08-19T17:54:24.000000Z,POSITIVE,POSITIVE,POSITIVE
1825638528086323509,ibovespa avança e renova máximas ao redor de 136 mil pontos com expectativa sobre fed,2024-08-19T17:58:38.000000Z,POSITIVE,POSITIVE,POSITIVE
1825639584706777160,"ibovespa sobe 1,5% e bate recorde histórico
o índice bateu seu recorde de pontuação ao longo do pregão, aos 136.179 pontos. nesta segunda-feira (19), o ibovespa, principal índice de ações da bolsa de valores, operou o dia em alta nesta e chega pela pri...",2024-08-19T18:02:50.000000Z,POSITIVE,POSITIVE,POSITIVE
1825639690248012049,ibovespa vai renovar máximas e dólar seguirá em queda?,2024-08-19T18:03:15.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825640059900674268,ibovespa chega pela primeira vez na história aos 136 mil pontos.,2024-08-19T18:04:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1825640494300323897,"vc serjo o ibovespa hj ? lula se reelege no primeiro turno em 2026 , o desespero de vcs é notório! lixos da história!",2024-08-19T18:06:27.000000Z,NEGATIVE,NEGATIVE,POSITIVE
1825641311916978642,"ibovespa sobe +1,36% e bate recorde histórico de fechamento",2024-08-19T18:09:42.000000Z,POSITIVE,POSITIVE,POSITIVE
1825641481408843831,"auspiciosos tempos 
e seguimos com mais um dia triste para os que torcem contra o país: ibovespa passa dos 136 mil pontos e bate 𝐑𝐄𝐂𝐎𝐑𝐃𝐄 𝐇𝐈𝐒𝐓𝐎́𝐑𝐈𝐂𝐎. dólar cai a r$ 5,38.
𝐄𝐅𝐄𝐈𝐓𝐎 𝐋𝐔𝐋𝐀",2024-08-19T18:10:22.000000Z,NEGATIVE,POSITIVE,POSITIVE
1825642369049379173,"kkkkk, dólar 10%mais caro e o trouxa mete ibovespa .
o ibovespa de hj deve ser menor que o de 2008 corrigindo pela inflação",2024-08-19T18:13:54.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1825643939333816349,"se está olhando ibovespa... já está errado. 
tem muitaaaa ação dando sopa. 
ibov é petro , vale e bancos. basicamente.",2024-08-19T18:20:08.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
