tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
"se existe tanta certeza que bcb vai subir juros, alguém consegue me explicar o ibov no all time high e small caps disparando?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 19:10:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.7384,positive
uai tem pobre na ibovespa?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 19:22:50+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
ibovespa alcança marca recorde de pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:24:18+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
"mercado financeiro dólar, ibovespa e bolsas: 19/08",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 19:31:56+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
"ibovespa em alta recorde, dólar em queda, menor taxa de desemprego e maior rendimento médio com alta de 12.06p.p em 2 anos e meio de governo. engole essa, babaca!
tudo graças a um governo que tu chama de comunista, pois nem comunismo tu sabe o que é! romba-te, quadrilheiro!",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:32:40+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.6201,positive
"se nunca antes na história desse país a ibovespa chegou a 136 mil pontos, então faz o l ?",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:32:57+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.7011,positive
"mas é o futuro que segue o ibov, não?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 19:38:21+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
"atenção gadaiada fascistas 
ibovespa fecha em alta e rompe máxima histórica com exterior, bancos e vale  via",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:44:09+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5538,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:45:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:46:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:46:55+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:47:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:47:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:47:27+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
ibovespa renova máxima intradia pela terceira vez consecutiva e atinge marca inédita dos 136 mil pontos,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:47:48+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.5997,positive
"ibovespa 135 mil pontos, histórico!! efeito lula. parabéns presidente  e equipe! rumo aos 150 mil pontos.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:48:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
fujam para as colinas! o mercado está em crise..... sei... confia.... ibovespa no final do dia.,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 19:54:32+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
"ibovespa fechou em super alta +1,36%.
renovou fechamento e máxima histórica.
hoje acionou a single bar de sexta e chegou no alvo da mesma, próximo alvo de médio prazo região 136400.
segue em super rally junto com o mundo, que foi iniciado no dia 05.
sem sinal de topo ainda.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 19:56:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,neutral
"ibovespa bate recorde e atinge 135 mil pontos no fechamento do pregão desta segunda (19)
máxima histórica era de 134.193,72 pontos, alcançada em dezembro de 2023. o dólar fechou em queda, a r$ 5,41",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 20:00:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.6102,positive
ibovespa supera 135 mil pontos pela 1ª vez na história  via,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 20:07:11+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,neutral
"na cabeça dos fãs do ex-preso lula 
ibovespa sobe: culpa do lula, apenas dele e somente ele.
ibovespa cai: culpa do mercado, da globalização, dos eua, do fed, etc....
enfim.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 20:09:52+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,neutral
ibovespa avança e renova máximas ao redor de 136 mil pontos  via,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 20:16:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.6546,positive
"ciclo de baixa nas fed funds.
em ambos momentos, ibov.usd rompeu uma longa tendência de baixa.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 20:25:55+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,neutral
"lucro subindo, isso que importa. 
lá em 2007 estava com múltiplo muito alto, agora não é o caso. 
ibovespa tá bem e o investidor foca em aumento de lucro, preço é consequência.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 20:31:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5383,positive
"desde 01/jan 2024
dolar +10%
ibov + 3%
imagine ser burro ao ponto de perder da inflacao e achar que ta bom",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-19 20:36:43+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5339,positive
"tem gente achando que o grande ciclo de commodities, ou seja, ciclo brasil, está começando agora 
vão tomar um revés forte…
ainda teremos um crash no ewz de uns 60% antes do grande ciclo de commodities
e tenho dito 
ibov 150k &gt;&gt;&gt;&gt;&gt;&gt;&gt; 100k rápido",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-19 20:43:32+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,neutral
"ibovespa, fecha em alta de 1, 36 e o dólar fecha em baixa de 1,03%. isso é o efeito lula. péssimas notícias para bolsonaristas de plantão que torce contra o governo lula. grande dia!",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 20:56:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,neutral
"é, para adolescente que ñ sabe o é o índice ibovespa pode até parecer que alguma coisa boa aconteceu.
pessoas q conhecem o mercado financeiro sabem desde sempre que o índice bovespa não representa o mercado e portanto essa notícia é para crianças que se contentam em receber doces",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-19 21:01:09+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.7123,positive
"pela primeira vez na história, o ibovespa, principal índice de ações da bolsa de valores brasileira, fechou acima de 135 mil pontos.
a forte alta registrada foi puxada pela expectativa de corte de juros nos eua.
de  e",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 21:04:15+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,neutral
o  tá tão desenchavido com recorde ibovespa que não atualizou a página desde sexta feira.,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 21:04:53+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.5707,positive
"esse é o governo lula 
bolsa de são paulo atinge recorde histórico.
a bolsa de são paulo atinge máxima histórica acima dos 135 mil pontos devido a resultados positivos de empresas brasileiras. dólar cai para r$5,41.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 21:54:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,neutral
é hora de comprar s&amp;p500? ou você aplica a mesma regra da ibovespa que tá subindo,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 21:57:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.5574,positive
bolsa de sp na pontuação máxima: entenda por que o desempenho do ibovespa é medido em pontos,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 22:06:04+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.6343,positive
quem era o presidente mesmo quando a ibovespa chegou ao ath?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 22:08:29+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.6284,positive
"""a probabilidade de corte nos eua a partir de setembro é positiva para os ativos de risco globais e para mercados emergentes. e a bolsa brasileira navega bem nesse sentido"", explica frederico nobre, líder de análise da warren investimentos.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 22:18:40+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,neutral
ibov termina o ano acima dos 140,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 22:33:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,neutral
ibovespa bate novo recorde hoje!,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 22:45:21+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,neutral
"aí que está o seu erro, ibov não tem relação direta com juros nominal. todos os analistas vão errar feio e o ibov vai subir bem na cara de todo mundo. pode aguardar o ewz 4x acontecendo magicamente.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 22:57:24+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.5472,positive
q sorte do lula hein!!!?? topo histórico do ibov e dólar caindo.  esse saoo barbudo é muito sortudo.,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 23:01:14+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,neutral
"embora a bolsa tenha alcançado um topo histórico, ela subiu menos de 2% desde dezembro de 2023. no mesmo período, a inflação foi de quase 3% e a moeda se desvalorizou cerca de 9%. 
o melhor a fazer é ignorar as narrativas do mercado. 
""ignore the market.""",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-19 23:02:12+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,neutral
"tem gente falando de alta de juros. ibov não é afetado diretamente por juros nominal, com commodities e inflação torando pode esperar ibov decolando. sentimento de disbelief é muito nítido.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 23:07:24+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,neutral
"e por um acaso você sabe que o ibovespa está lateralizado ne? esse movimento esticado de alta não vai durar uma semana, ideal para esquerdista burr0 igual você ir lá comprar e virar lanchinho de institucional",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-19 23:15:11+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.6873,positive
"e pelo lado dos volumes o ibovespa continua ganhando força, mas notem, a energia ganha ainda está abaixo da média dos últimos 200 dias, isso significa que ainda tem muita gente cética, não acreditando na melhora das condições do mercado.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-19 23:16:41+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.6858,positive
ibovespa bate novo recorde e brasil registra a menor taxa de desemprego ...  via,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-19 23:21:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,neutral
recorde na bolsa: ibovespa vai continuar subindo? veja o que os analistas observam para responder,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 00:14:08+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5596,positive
"few understand, nao rola ficar bull com ibov. ja aprendi a lição",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 00:19:18+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,neutral
saldo dos investidores em ibovespa futuro para 19 de agosto de 2024,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 02:00:41+00:00,UNKNOWN,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,neutral
saldo dos investidores em ibovespa futuro para 19 de agosto de 2024.,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 04:42:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,neutral
ibovespa bate recorde histórico de fechamento e dólar tem forte queda com exterior e bc no radar by,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 05:20:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,neutral
"cravou quase o fundo hein. ibov 136 k 
mas agora sim poderia corrigir um pouco. para depois subir mais",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 06:28:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,neutral
"juros nos eua acima de 5 % não afetam nada o fluxo no mercado financeiro ne. kkk além disso institucional local tá pessimista e de fora. tá perdendo uma das melhores performances do ibov dos últimos anos.
quando mercado estiver perto do topo vão entrar com tudo!",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 06:39:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.5328,positive
bom não descontar a inflação nessa curva de “crescimento” do ibovespa kkkkk,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 07:48:58+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.7033,positive
"""faz o l"": ibovespa bate maior pontuação da história e redes brincam | revista fórum",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 07:49:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,neutral
"faz o l 
efeito lula: ibovespa bate recorde e ultrapassa os 135 mil pontos pela 1ª vez na história  via",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 08:34:30+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,neutral
"efeito lula 
o ibovespa renovou o recorde de fechamento, nesta segunda-feira (19), ao encerrar o pregão com alta de 1,36%, aos 135.777 pontos. 
kamala harris • biden • bolsa • congresso • frota • valdemar",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 08:36:50+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.5064,positive
"o brasil do genial  lula    decollooouuu.
empresas brasileiras obtêm valorização recorde com a euforia trazida por lula
grandes companhias vêm batendo recorde de valor de mercado e analistas já projetam ibovespa a 150 mil pontos",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 08:36:55+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.5729,positive
"dracula, somente um ser imbecil e analfabeto como vc para esturrar uma asneira dessa! a ibovespa chegou a este índice por que os papeis brasileiros derreteram graças aos zurros descontrolados do ladrão  e o total desconhecimento econômico do .",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 09:14:23+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.7483,positive
"em janeiro estávamos em um patamar parecido no ibovespa. mas ali, eu via poucas oportunidades de aporte e com margem de segurança bem mais baixa.
agora, mesmo no topo histórico, ainda vejo várias empresas baratas. apesar de ser só 6 meses de diferença, pelo menos nas empresas+",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 09:16:40+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.6038,positive
"a verdade sobre a renovação da máxima histórica do ibovespa
leandro ruschel
17 ago 2024",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 09:22:34+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,neutral
"como que a ibovespa bateu recorde positivo ontem e isso ainda não estampa as redes sociais e todos os meios de comunicação do governo? 
os políticos do governo são muito ruins de mídia, chega dar nervoso.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 09:24:47+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,neutral
"o ibovespa fechou a segunda-feira (19), no maior patamar da história. a bolsa subiu mais de 1% e chegou a superar os 136 mil pontos. o dólar é cotado a r$5,41.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 09:40:27+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.5204,positive
um olho no palco o outro no ibov,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 09:42:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.7573,positive
ibovespa futuro ignora otimismo após recorde e cai ante dados de inflação; veja,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 09:50:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,neutral
depois do ibov quem segue rumo ao seu topo histórico são as small caps.,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 10:22:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,neutral
o ibovespa atingiu ontem o nível mais alto de sua história. assista ao vídeo e entenda por quê.,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 10:22:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,neutral
escrevendo sobre ibovespa e opções de crédito privado escutando essa hoje,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 10:42:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,neutral
"caralho que entrada perfeita que eu fiz no ibovespa agora, pqp. já fiz minha diária em 5min",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 10:51:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.6774,positive
ibovespa hoje abre em alta e renova máxima histórica; veja os destaques do dia,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 10:52:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,neutral
"paralelamente, vimos o dólar recuar com a entrada de investimentos estrangeiros na bolsa brasileira, motivados pela redução da percepção de risco. o movimento auxiliou o ibov a alcançar o patamar inédito de 135k.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 10:54:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.7324,positive
"ibovespa bate recorde, e agora? próximo alvo pode ser os 150 mil -",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 11:02:44+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,neutral
"todo mês eu vejo uma alta histórica da ibovespa, a gente tem uma bolsa tão ruim assim?",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 11:33:09+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,neutral
"o ibovespa, diferente do corinthians, saiu da ""zona de rebaixamento"" em rendimento no ano.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 11:39:43+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.5242,positive
"isso significa que ibov está barato, e aí, tem coragem?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 11:54:33+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,neutral
"a melhora do ibovespa, é como de doente grave antes da morte...",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 11:55:02+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,neutral
"quem ainda acredita na economia brasileira e nos influencers do mercado financeiro a respeito do ibovespa, precisa estudar mais, muito mais.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 11:55:12+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.6503,positive
"o retorno do capital estrangeiro: o brasil volta a brilhar no mercado global
o fluxo de capital estrangeiro voltou com força ao brasil, impulsionado por um cenário macroeconômico externo mais favorável e a diminuição dos riscos internos. 
o ibovespa atingiu um novo recorde, fechando em 135.778 pontos, refletindo o otimismo dos investidores. 
analistas apontam que o alinhamento entre governo e banco central, além da expectativa de queda nos juros americanos, contribuíram para essa alta. 
o brasil, antes um dos mercados mais penalizados, agora se destaca entre os emergentes.
por lara rizério (infomoney)",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 11:58:24+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,neutral
nos eua nenhum stock picking vai ganhar do sp500. ja no brasil eh mto facil fazer stock picking e bater o ibovespa,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 12:08:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.7439,positive
"diferença é que vc compara, curiosamente, uma variante de tempo específica, a da vela do ultimo topo. o gráfico do ibov em dólar ta nesse mesmo cenário há anos, sem muitas horizonte de melhora em dólar (topo nominal não conta)",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-20 12:39:25+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.643,positive
"""faz o l"": ibovespa bate maior pontuação da história e redes brincam",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 12:49:34+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,neutral
"compra ibov, abraços",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 12:52:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,neutral
"kkkkkkkk enquanto isso a ibovespa bate record, venda de imóveis e carro batendo record, inflação abaixando, desemprego abaixado,hahahahaha chora mais que tá pouco",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-20 13:01:42+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.73,positive
"tem gente já cantando topo no ibovespa sendo que s&amp;p nem rompeu topo histórico ainda 
“é topo”, baseado em ****** nenhuma 
se não fizer cross markets, você não tem bússola meu jovem pangaré",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-20 13:17:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.5933,positive
